D01_V1_SAT.bam	D02_V1_SAT.bam	D03_V1_SAT.bam	D06_V1_SAT.bam	D07_V1_SAT.bam	D08_V1_SAT.bam	D09_V1_SAT.bam	D10_V1_SAT.bam	D101_V1_SAT.bam	D102_V1_SAT.bam	D119_V1_SAT.bam	D12_V1_SAT.bam	D128_V1_SAT.bam	D130_V1_SAT.bam	D133_V1_SAT.bam	D135_V1_SAT.bam	D139_V1_SAT.bam	D14_V1_SAT.bam	D141_V1_SAT.bam	D15_V1_SAT.bam	D162_V1_SAT.bam	D164_V1_SAT.bam	D17_V1_SAT.bam	D171_V1_SAT.bam	D177_V1_SAT.bam	D181_V1_SAT.bam	D185_V1_SAT.bam	D19_V1_SAT.bam	D191_V1_SAT.bam	D198_V1_SAT.bam	D199_V1_SAT.bam	D20_V1_SAT.bam	D201_V1_SAT.bam	D207_V1_SAT.bam	D21_V1_SAT.bam	D22_V1_SAT.bam	D25_V1_SAT.bam	D26_V1_SAT.bam	D31_V1_SAT.bam	D32_V1_SAT.bam	D33_V1_SAT.bam	D34_V1_SAT.bam	D40_V1_SAT.bam	D41_V1_SAT.bam	D42_V1_SAT.bam	D43_V1_SAT.bam	D46_V1_SAT.bam	D47_V1_SAT.bam	D48_V1_SAT.bam	D49_V1_SAT.bam	D52_V1_SAT.bam	D55_V1_SAT.bam	D57_V1_SAT.bam	D59_V1_SAT.bam	D61_V1_SAT.bam	D64_V1_SAT.bam	D68_V1_SAT.bam	D70_V1_SAT.bam	D72_V1_SAT.bam	D74_V1_SAT.bam	D75_V1_SAT.bam	D78_V1_SAT.bam	D81_V1_SAT.bam	D82_V1_SAT.bam	D87_V1_SAT.bam	D93_V1_SAT.bam	D98_V1_SAT.bam
SNAI3	1.69396462139165	3.08368353995154	1.87452453014127	1.90442917892001	1.49665448916396	2.36249018934389	0.611416892652973	3.58213260812674	1.78868011926337	1.8039874341449	0.804736108080394	2.18715729198083	1.2499653037543	0.876220063874011	1.94655080543171	2.85889881578466	2.6049844188929	1.86488414181416	0.049642498001983	4.20759267636125	1.31460903471324	0.678594919216769	2.66290338233276	2.56135557641241	1.46589746443061	0.828510153699772	1.26062849090359	1.42001808149694	1.05279952442592	1.7145437333936	0.875959133682924	1.76171845819872	1.80728743542984	2.50432600918157	1.76781932706212	2.46198783030553	1.88018443100696	2.96761112714933	2.18575444624302	1.51507660082614	2.22065573311467	3.43489670678395	2.17895163638719	1.64818400641817	1.46498574182067	0.901388932661305	1.57036282540759	1.53188912861163	2.19957557895808	1.7256220721532	0.35353996702871	1.59189107026428	0.658446573952783	1.49563867748199	1.09766624828445	1.1765666503614	1.62861337339743	0.930291224767389	1.10307633757231	1.59110022328266	1.75728799290178	1.67172735267733	1.58185493157224	1.98763548351298	0.604629632709407	1.43582540192324	1.40069390637124
SNAP25	-0.578236622427745	0.586819007942507	0.228202823075163	-0.195481586267295	-0.642470858370876	0.0308740805424505	-0.233650195531916	0.280561953843912	-1.1009224927068	0.200720076870764	-0.519231787024273	-0.933266133971955	1.70505743532634	-0.764171804096262	-1.01941507932543	0.45779505546799	-0.801069260778264	1.66894909866991	1.16448876032289	0.0560476763872015	-1.47058738158333	-2.52947427424122	-2.52947427424122	-1.549138311372	0.520631373976519	-1.42069285464513	-1.05312275650031	-1.04086003576523	-1.16869610601692	-1.7108122740394	0.665323527213655	-0.828177990649413	-0.65463915342228	-1.84174916117924	-0.314961695174514	0.498768387486232	-0.676112440395796	-0.983430713459015	-1.98408281849737	0.211235458388898	-1.24288516862519	-2.52947427424122	0.364328474362814	0.371448250539715	-1.08390988357107	-0.744518157831328	-0.955559320021835	-0.675131307672559	-0.103213198957327	0.0313955954470435	-1.03277121982037	-0.997010313642832	-1.44078924023341	-1.42777631498196	0.093882432713685	0.492146058847149	-1.82976097808182	0.660677305232026	-1.92702484709488	-1.4884265418306	-0.435930507340273	-1.68898400778217	-0.63652840082434	0.0229228134483296	-2.52947427424122	-0.400590648108931	1.27559659235095
SNCA	2.53632901646304	2.7691053029475	4.11340929774265	2.7706086629727	4.84224465291719	3.37216526050794	2.62195317199989	3.25495633865332	2.94005851855988	2.72579875493614	2.80575492769385	4.09452011579334	2.32899247662671	1.54403643304826	4.08569783250988	3.59162809225303	3.66627486618454	4.28143504999834	2.98722288258397	3.81103875658226	2.16632142945977	1.28286529859588	2.63807268976208	3.73521478616488	2.55645668453705	0.45962921819829	2.14846783962219	3.43424402776577	2.58156810756987	2.97192119651459	2.16815079511465	3.45900734303009	3.19166270339054	3.93545623319692	2.48870400957376	2.86564258793773	3.88470427818339	2.99795820673374	2.92093577443777	3.13175477635389	4.2804783554892	3.61654592076103	3.08375215208718	3.15326994148773	1.5160772042091	2.77524691731294	1.91411298877341	2.07056833121822	4.23760217190728	2.68734118304919	1.62863891429333	2.07604782308614	1.51927226495238	2.45063784972791	3.42261426657313	3.77030067882625	2.91162322675321	2.39569340401067	2.16418125309429	2.13316387778633	1.83563792863748	1.24141150993896	3.33793281206153	2.90798346496775	3.02197400410677	2.02461886307186	2.30535679907793
SORBS1	10.1178878918931	9.65100077797225	10.7329236956838	10.708836761874	10.8539467827505	9.88207195001168	10.6634840228463	9.86086242953316	10.5540193929365	10.3667653908038	10.383757449465	10.1643076923799	9.67048729156188	11.2621287464995	10.6654373856223	10.0750890202867	10.5482153025617	10.1530523110269	10.0885329743216	10.2267887137407	10.9103002628582	10.7829285624017	10.6323191021344	10.6676917440072	10.9298498386921	11.2558633161136	10.6547014262012	10.8466240412065	10.5529513255219	10.5129463683553	10.9768954520249	10.756469341432	10.8284251252715	10.3067337181179	10.2504828227574	10.5501378006719	10.0380056826758	9.4344753801064	10.1396822568449	10.9690764329334	10.7643759393435	10.3674430094248	10.8928480517378	10.5087029714566	11.2003592284928	11.1942328358462	11.257281244545	11.1525792126452	10.4033126621955	10.7009613509847	10.0263723057546	10.4951602657867	11.0157169981944	11.0386187397508	10.5680211763619	10.552936962596	10.7714716935535	10.187765971726	10.4162268064988	10.8503278832044	10.2688963074665	9.71432715137313	10.4940970645826	10.1367804247687	10.5213724498693	10.4060247889239	10.7317324770885
SPATA9	1.96256861113663	2.21960673526898	3.24632959457375	2.43930355735996	-0.0706277784401059	2.32808051736827	3.30463678252533	2.15535574018435	2.4455939796614	2.62287525299527	2.98371210730617	2.04123790761885	2.05049515881122	3.36647403117208	2.54972700939718	1.91606375052425	3.06832686744087	2.49743476835754	2.59299200155003	3.35688206140927	2.99842429553557	3.50517096009709	2.82569140023662	2.92367092605908	4.30919018102278	3.37713589705784	1.97805337061809	2.68480054896019	2.48687645860191	2.32240393091618	2.19458215692661	3.26778017700332	1.76868392072215	2.60809204722623	2.81388254385163	3.2395182524237	2.16135711829573	1.66282798812824	2.63706594551187	3.625845794935	3.17380551721488	2.74482779018628	2.21086381948356	3.33588035615422	3.29663582378823	2.8407010619082	3.68296384731655	2.4750177895498	1.62196089030041	3.7680141906048	2.12250233768418	4.07833732872963	3.13099926471796	3.49688292299183	3.37367865926402	2.64270133437471	3.45735072848617	2.71405727784884	2.27536363673577	3.58370604728359	2.98344797384752	1.15533080857093	3.32831989075	2.01797397456981	2.12104859823505	3.93251612034405	3.33576342014095
SPN	4.6629609937806	4.89017389215845	5.42385650631735	5.49340078753727	4.90360873955935	5.06104782960985	3.58803416301402	4.71839306635189	5.25796657898587	4.27084097377291	3.91863754750631	4.7064176642329	3.04592711018335	3.01246176886676	4.93092907186652	4.3028383270388	4.94149342203682	4.69182284168088	3.41781777453837	4.37507328068703	3.62870173214162	3.64890419370049	4.7065006386704	4.18618511898261	3.40547417160341	3.4317231923307	4.13120952330244	4.91673669283386	4.00323265116578	3.98633090020889	4.12583887226209	3.63916376509117	4.51760351651284	5.22120134933567	4.57907036614182	4.86926747170461	4.66722845603929	5.9157373881628	4.37174744260463	3.36267595681823	4.70958491368213	4.01213666060856	5.24989807811405	4.47651480147941	3.76636278260099	4.01494176101828	3.49126611669855	4.17750110005656	5.68857985908049	3.87460699326705	2.58765802431515	3.6080799452782	4.1582606783712	3.31700685298053	3.95890120717262	3.94041999865782	2.61334795636359	3.9384943906455	3.2493226236935	3.45706336319597	4.76305307387532	3.562351989915	4.32552356438822	4.32043634754509	2.87072976362723	3.50756281306419	3.79485480216871
SPPL2A	3.96808612630237	3.49841849871461	3.29604738078433	3.85347919717872	3.84311936916215	3.84338982058869	3.72979788778955	4.01277864793116	3.68819356250471	3.50658565253033	3.43231363570622	3.80003388331468	3.48529517565015	3.3895421771566	3.80922460819202	4.03354922015552	3.015686428271	3.8820344361982	2.74909059134083	3.60817861479094	3.3653306387118	3.22221922404212	3.93571289888267	3.84078911293421	3.18098456891952	3.9066696161627	3.59572744352738	3.54472270984374	3.98849552053274	3.39115292876936	3.66919665992539	3.79930007082947	4.04694104289529	3.73228150648466	3.6405373437743	3.50226016012728	3.34076881197527	4.28262377987424	3.46917326013345	3.9097596718744	3.4454854739936	3.75219623582535	3.55079321387224	3.84989028323485	3.2819503503521	3.39958182852018	3.29551600734217	3.71270199667795	3.48034989284975	3.64540493529775	3.11994607185719	3.62095147271239	3.25415123149219	3.42759987173659	3.21604735502128	3.78029682930215	3.72840420542235	3.35658315237844	3.55500862135214	3.64836781337155	3.30594035503209	3.59541821404219	3.08745082578077	3.3745180384451	2.54404645328958	3.06247574541611	3.65116011161123
SRPX2	6.08653736053584	5.19822966068235	5.50008026109305	5.56555341356244	6.53482402945113	5.12758358550105	4.96417383639431	5.73260178348653	5.1714639218479	5.50040812570989	4.70807713968202	5.91357758025663	6.09096959595515	4.18004181994434	6.40400794164654	6.45006640677084	5.00137847259286	5.33133124288702	6.07085635544029	4.46271361136122	4.85829074637739	5.75957353222359	4.95794126668557	5.57572602389222	5.35294707183917	5.06299217429248	5.88453394241601	5.31560777130904	5.83417325403319	5.46893063705078	6.12712131493388	5.48647597231962	5.96901242353117	5.24554180595061	4.96138682799586	5.78544221322249	5.67833184097997	4.89589728493678	4.53415060480631	5.62373729746888	5.31978210471105	5.57214398319218	5.5903608124015	5.78751782677689	4.39038996451497	5.46709694878534	4.46527921926535	5.01531090449246	5.40875309786958	4.72359476184623	4.04473304494582	5.8272970510213	4.97087205403402	5.86626921155843	4.79231024843276	5.29848485894157	5.74068890793725	5.05773086777477	5.30676710159391	4.83638298341295	5.75340744741161	4.92778790124058	4.99101546047936	4.97073033986153	6.61461364295754	4.93353528291366	5.39996647698668
ST13	7.6578562627346	7.45927382130177	7.79182226890768	7.46256954394561	7.98679138308815	7.54369074863449	8.02061203952171	7.22686656091033	7.88224123507307	7.63259950418443	7.94051103177139	7.60628750364689	7.28340007833995	8.34428678288594	7.83803786190202	7.53799662783904	8.02537344289226	7.75768380881689	7.7512260112017	7.90334693176253	7.98144162729566	8.14784981652395	7.81071187077954	7.88319581831636	8.00355673283543	8.24161689423468	8.04342042159721	7.8313787466572	8.17635777268459	7.99560359504367	7.89336110145327	7.97751151181608	7.83786074259048	7.75749455191831	7.51125445987384	7.71181383927981	7.79936380780908	7.52944348880313	7.91928784775397	8.30219768767227	7.88171166275761	8.00842547847084	7.81452598095109	7.72094658587733	8.07073989835785	8.05310901630414	8.38958722472735	7.90325506741713	7.69288847162545	8.08391366540894	7.89501798316978	7.96946982888078	8.28091146541717	8.15191700696339	7.91090675768229	8.2490538003193	8.30212040907535	7.81421724348873	7.76549516362409	8.10025488364479	7.56752949466866	7.53067904129817	7.82019241614841	7.69113372972736	7.47814431391718	7.66837671674513	7.89614686757659
ST14	3.89773217440532	6.03042443162169	5.33150768540993	4.79110182272423	3.74594417908381	6.30075891716826	3.27129144466773	5.82972900257228	6.05554573767283	3.72109580751537	3.84155271035391	4.5533257583889	3.34623437644726	1.73625065596864	4.62888976076975	5.67760332269309	5.37669790460262	5.02809856578029	3.65342892683853	7.30546981964028	2.4730155706739	2.15553451665292	4.84855544413233	4.44246437019334	3.21232400397409	2.42809150802408	3.70221885036545	4.09308162822275	3.87556231108077	3.80705743113557	3.59176169971077	5.30622845615477	4.75827637792462	6.1846639637532	4.46009834729455	5.52837739243077	3.13315370243957	7.05567756846376	4.74576055095032	4.3119933929711	3.98352700509906	5.08368113480848	5.34643290645905	4.55228699618494	2.73155600782227	2.98278285121609	1.97821034097113	3.37747426751972	2.95433708360897	3.13615382888768	1.25228362324158	3.08378626239895	1.98527537108948	2.37904105511028	3.13026419691157	4.85868915539699	3.60565424512846	2.06333480565828	3.16520067718955	3.14977416023448	3.58077039625534	1.32264398874733	4.06111556617472	3.80687579680865	3.45316120065295	2.3342119002522	3.16109031568368
STAU2	4.07821701895582	4.23714021241794	4.55237132515163	4.52329817581172	4.53805673524371	4.25406871834196	5.05024446668088	4.37650485639102	4.92937005991977	4.58431981466553	4.39394645848839	4.5533257583889	3.50411038300337	5.29114290407571	4.37438297656729	4.48398529971982	5.08466040060036	4.11810559715931	4.80340143084164	5.35765289894288	5.3133868154056	5.0393119562166	4.81016944321132	4.49731469473638	5.02844402471033	4.92709984637961	4.85529719128872	4.7464449157877	5.16009750766885	4.60771988866879	4.51474444610346	4.92142028856157	4.84432611778638	4.57061389178633	5.08045481046532	4.69408226899686	4.63473842460067	4.08475977971216	5.29728273037783	5.04130643817335	4.86578210915666	5.25335899453686	4.63723539562577	4.54735746716224	5.10461211538454	4.64140889130416	4.79090424529945	4.76053500582001	4.46911167042514	5.01332648007779	4.9514544508704	4.7578610518415	4.66387687784619	5.25872642612868	5.1957371241951	5.15604328554847	5.02706701072917	4.70929529733741	5.01393338675087	4.72086369398677	4.48169443739962	4.22192121717374	4.71671393170278	4.44847293228219	4.63403418431706	4.60443798162228	5.07342246755031
STK17A	4.60526333601379	4.76797621783766	4.42408634749243	4.89997675559307	4.23800143108652	4.60245864387882	4.34097515584	4.19700039346897	4.01018003756062	4.98494149022685	4.02705250238882	4.84481142368859	4.24720800089914	3.80433991473635	4.09923392629445	4.25829150731762	3.73301183778374	5.10767059079811	4.27092573537303	4.4268415400258	4.47987486039188	3.96684270429763	3.98577579348938	4.38544597187336	4.23991379577512	4.29317311742528	4.21992618119775	4.15772508750529	4.41314361467036	3.93109987369347	5.07665002186936	4.60039280003691	4.96020511742275	4.24004983070292	4.44972655321492	4.70604961916847	4.03169123253665	3.98223336648697	4.48373273386375	4.40024554106996	4.09296621465275	3.69945658058939	4.69478737298078	4.4450553504665	3.90698931038708	4.2091983524121	4.3367070794891	3.91401751865989	4.90584423156998	4.4365838254017	4.02389406701953	4.31058208391196	4.04342390551892	4.63153495212157	4.39873737686643	4.51994700681922	4.54946776117935	3.8328322989967	4.14389799226794	4.52240161902283	4.10835622890317	3.70552328808087	4.07842262537138	4.24549215527224	3.45316120065295	4.16175650421727	5.00610234853393
STK17B	5.1093603735021	5.39043182027663	5.56235532677137	5.92433943132016	5.31843658733047	6.10380722251611	5.68427489900197	5.41810880210946	4.75873578582909	6.2226477450186	5.43685272739778	6.24721105469632	5.34344505867145	5.46137963160728	5.39328497092123	5.48613848929169	4.94618925737309	6.24854839112488	4.84725442032586	6.28015971808769	5.42050149260449	4.50172007307652	5.87641663314477	5.75297947412495	5.24596136452927	5.24928521747408	5.10865409434632	5.65263413935679	5.44013259109315	5.24316556488106	5.25362989661564	5.73120783476155	6.14698475857953	5.73540133551056	5.401577932916	6.21513454180348	5.3343423660601	5.09151910865255	5.58244263993762	6.04534875110593	5.95142805080458	4.62765180264419	5.65558381646802	5.54200429268388	5.05364926778907	5.34082325606021	5.66667783234108	5.0897110955135	5.5974407491312	5.6623213365285	4.52681533384313	5.1705877861017	4.89151591632401	5.3029227536582	5.74994707548401	5.95267751151631	5.63166350325296	5.14861083806604	5.00589448707565	5.50827071840581	5.3780480525462	4.21129473741853	5.24968733801261	5.15264542912365	4.58628098711769	4.82866233175463	5.68156366113948
STMN2	4.95238813880587	2.21960673526898	1.41610169330761	5.90929335507313	2.18133275358751	3.28515515735754	3.27129144466773	3.27233909721703	-0.777381158206258	4.21632991603216	3.58200015512456	3.53150197552568	2.77866543285952	-0.983722270830899	0.180842154413879	3.44033191617475	3.45847284725912	5.82874726332054	2.98722288258397	3.75427677421979	0.306214034317309	2.03509327831823	0.326398313242219	2.82419893915933	2.45530230889149	3.63149993977191	3.32945505582719	0.0475389407738583	0.562654685250932	3.64869147446643	1.80622248536622	1.08637172005856	4.20708786377017	3.17932816518327	3.90630951742329	3.32736216882815	2.79969176910097	1.87390239657837	2.35237676601336	1.72492513781394	1.15712995882678	1.37388840940695	0.117325625458988	1.49275572339283	0.342410699568968	1.12803758856401	0.728667474570728	1.65230283586489	1.56151600280784	1.13570542046467	-1.98796667323211	1.95927682063545	1.98527537108948	4.83252353799901	3.10049761155915	2.72780858335626	4.41701880806153	3.45957189372694	2.24836096054856	1.3532058878575	2.23306651483203	1.8467093900766	1.12943642263975	3.66070606358061	2.67156058025745	2.93966147904348	5.15115799956917
STOX1	2.79904526458907	1.58339989341611	3.08598725041764	2.63084480972304	2.99338805066206	1.50573512826033	3.30463678252533	1.17385279797522	3.33301713903363	2.75390544647164	3.65890404291389	2.15913028726671	1.60402557608094	4.83372019875099	2.168240224205	2.81035383336529	3.08545533552177	2.35251951312818	3.10750488308073	0.660948045095558	4.9833629049258	3.54981415413421	2.42235496639956	3.47592821984539	3.6463308077814	3.58408895190177	3.34707004590595	2.97042672518532	3.49948609183313	2.99604334402745	1.27317979382553	2.78688132591805	2.41899044286823	1.19461200697416	3.15765100507254	1.7223202390322	2.30041728490691	1.5850005010781	3.82556430048819	0.905861240384348	3.27945411206604	2.51997083345643	1.77153205972398	2.14238130390013	4.32742308993596	3.80139948352623	3.81753005900308	4.70035022382869	2.27680245560003	4.08349380379425	4.61770259519486	2.84137425779205	3.17530819216765	3.50531396002954	3.90825656085796	3.71925383566777	3.59278468560788	4.21572340347467	3.64057145624374	4.11289459380968	2.96613598221582	3.79364094470444	3.09880360023435	2.78987815538492	2.9229262104241	2.82537172165983	3.44146988237664
STXBP2	2.78178644127038	4.51901960473517	3.29604738078433	3.81811275156627	3.96327368391507	4.14956870512428	2.8423245760116	4.15075524556302	3.36619248908435	2.80852758784771	2.93506704320128	3.49832921275976	2.71548751270099	1.77180099222448	2.97378585082555	3.80487486284312	3.95427199417954	3.61786299851514	2.46372782511931	4.94083507035024	2.20597514995347	1.85706513551699	3.51251089827682	3.21301541909108	2.26915151636916	1.99258447126037	2.43868611332198	3.12068020921831	2.77717522504379	2.88416839657685	2.77004792992438	2.90427609134842	3.0215085036282	3.68560238054453	2.9525662322082	3.70071582614685	3.40382642315626	4.42343863306107	2.08112129327967	2.2976588394545	3.23238877615887	3.77786026358775	3.33609002314314	3.30116072066664	2.24820674695819	2.45128213940845	1.91411298877341	2.97736237336429	3.46393146692421	2.4320446469489	1.38893806749441	2.60270381279127	2.24489864492051	2.02753141738033	2.64446787929309	3.10715131918225	2.0611716732472	2.71405727784884	2.80645924933002	2.13316387778633	2.74036087684888	1.67172735267733	2.95629235478593	2.66123516128104	2.12104859823505	2.12466456359527	2.65843975324655
